INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-a93d1c29,91578.02,PC_HCBG_NA,2020-04-16,OPP-3bf2025f
INV-e54b5fba,91578.02,PC_HCBG_NA,2020-04-27,OPP-3bf2025f
INV-55d1e33f,122526.23,PC_HCBG_NA,2020-05-02,OPP-4d406f1b
INV-bf04e062,122526.23,PC_HCBG_NA,2020-05-22,OPP-4d406f1b
INV-f87ce1e9,98199.32,PC_CBG_LATAM,2022-01-17,OPP-2cd58759
INV-f926c6ca,98199.32,PC_CBG_LATAM,2022-01-29,OPP-2cd58759
INV-69457b22,224093.26,PC_HCBG_EMEA,2022-05-01,OPP-8eaa5841
INV-5c4ccea0,170496.97,PC_HCBG_EMEA,2022-05-15,OPP-73253aa3
INV-1bc2da0f,397835.9,PC_SIBG_EMEA,2021-06-10,OPP-608e149e
INV-0118b614,318238.09,PC_SIBG_EMEA,2021-05-20,OPP-b96c1163
INV-5c86bad5,212863.4,PC_SIBG_EMEA,2021-05-23,OPP-bf337a15
INV-de654dad,54088.86,PC_SIBG_LATAM,2022-02-23,OPP-a6129a1c
INV-7762231e,54088.86,PC_SIBG_LATAM,2022-03-02,OPP-a6129a1c
INV-352b84d5,104909.91,PC_TEBG_NA,2021-04-06,OPP-193e638d
INV-a3bd929b,104909.91,PC_TEBG_NA,2021-04-27,OPP-193e638d
INV-86de626d,253184.58,PC_TEBG_NA,2021-03-24,OPP-0bb401e7
INV-8244e5bd,172707.32,PC_TEBG_NA,2021-03-29,OPP-9442b5e6
INV-ccaaca5a,172707.32,PC_TEBG_NA,2021-04-10,OPP-9442b5e6
INV-86cb490d,281550.79,PC_TEBG_NA,2021-03-15,OPP-3ee82983
INV-d5e80920,99824.02,PC_TEBG_NA,2021-04-04,OPP-d253d966
INV-3edcf0b5,99824.02,PC_TEBG_NA,2021-04-23,OPP-d253d966
INV-d67f2eea,183905.65,PC_TEBG_NA,2021-03-18,OPP-e3ad64d4
INV-38259bcc,217847.39,PC_CBG_NA,2022-02-07,OPP-9e2a7324
INV-89be420b,371694.56,PC_TEBG_NA,2022-04-05,OPP-0463750e
INV-e5701d76,328915.3,PC_TEBG_NA,2022-04-02,OPP-409e7a80
INV-97c80797,177701.66,PC_TEBG_NA,2022-04-01,OPP-a75b395a
INV-84575ade,105135.49,PC_TEBG_NA,2022-04-09,OPP-a301ec03
INV-a00960b0,105135.49,PC_TEBG_NA,2022-04-25,OPP-a301ec03
INV-b5df2cc6,94483.38,PC_TEBG_NA,2022-04-01,OPP-a518a418
INV-4d3e9c05,94483.38,PC_TEBG_NA,2022-04-14,OPP-a518a418
INV-1e987c6d,237480.76,PC_TEBG_NA,2022-04-02,OPP-45667c48
INV-1fe299c6,327017.22,PC_TEBG_NA,2022-04-07,OPP-8b040f53
INV-ef6ad97f,236651.02,PC_TEBG_NA,2022-03-23,OPP-13b22cec
INV-ab0ed62e,221010.65,PC_TEBG_NA,2022-03-24,OPP-ad5229dd
INV-150c4764,99644.92,PC_TEBG_NA,2022-04-06,OPP-57311609
INV-69d1d8db,99644.92,PC_TEBG_NA,2022-04-19,OPP-57311609
INV-c6fe6840,218235.06,PC_HCBG_EMEA,2022-05-25,OPP-f0eebcce
INV-cd511d43,173069.65,PC_CBG_NA,2021-11-24,OPP-b630794d
INV-4c63732f,229631.76,PC_TEBG_EMEA,2021-09-20,OPP-69ef74e3
INV-3956003d,286256.5,PC_TEBG_EMEA,2021-09-25,OPP-fa698cd2
INV-746134ef,272647.89,PC_TEBG_EMEA,2021-09-29,OPP-238b05b7
INV-912dc063,438070.23,PC_TEBG_EMEA,2021-10-07,OPP-46a56fe8
INV-517554bb,294064.1,PC_TEBG_EMEA,2021-09-28,OPP-3f2086c2
INV-2cd737e1,310434.01,PC_TEBG_EMEA,2021-10-08,OPP-22d90db3
INV-2c4a6b4e,258673.92,PC_TEBG_EMEA,2021-09-28,OPP-2d79a2d1
INV-3c1d12a7,175837.99,PC_TEBG_EMEA,2021-10-03,OPP-1d27c09a
INV-c8c97314,175837.99,PC_TEBG_EMEA,2021-10-17,OPP-1d27c09a
INV-7e3f1aa0,365933.08,PC_TEBG_EMEA,2021-09-28,OPP-f3f81c31
INV-9f6f4163,440628.65,PC_TEBG_EMEA,2021-09-14,OPP-11b461e9
INV-b5e934da,261526.63,PC_TEBG_EMEA,2021-09-30,OPP-9912316a
INV-9fdc6567,342908.73,PC_TEBG_EMEA,2021-09-26,OPP-b113d50b
INV-6f2f8f0b,232718.8,PC_TEBG_EMEA,2020-11-24,OPP-cff2b1c4
INV-520c3760,318328.06,PC_TEBG_EMEA,2020-11-29,OPP-5ae1dbad
INV-779eee23,322362.19,PC_TEBG_EMEA,2020-11-27,OPP-ad6ecc57
INV-5cd34c99,276119.52,PC_TEBG_APAC,2023-12-21,OPP-193e4783
INV-802a2c76,191454.05,PC_TEBG_APAC,2023-12-05,OPP-96add4df
INV-426b92b9,332057.98,PC_TEBG_APAC,2023-12-20,OPP-57d337d3
INV-75741c61,119770.13,PC_TEBG_APAC,2024-01-03,OPP-702ba49f
INV-66f33044,119770.13,PC_TEBG_APAC,2024-01-21,OPP-702ba49f
INV-b12c3c80,297543.99,PC_TEBG_APAC,2023-12-14,OPP-05c8234b
INV-4d0bf61d,220306.8,PC_TEBG_APAC,2023-12-30,OPP-bd90b81a
INV-71eb25e7,223198.63,PC_TEBG_APAC,2023-12-20,OPP-6d268b37
INV-91054773,265471.77,PC_TEBG_APAC,2023-12-01,OPP-a84554c3
INV-78daec68,222493.2,PC_TEBG_APAC,2023-12-24,OPP-979aa051
INV-0b734ec0,127480.52,PC_TEBG_APAC,2023-12-14,OPP-b4299924
INV-1c961319,127480.52,PC_TEBG_APAC,2023-12-26,OPP-b4299924
INV-5acbdab0,245301.93,PC_TEBG_APAC,2023-12-18,OPP-327375bf
INV-06a6c3bb,254612.51,PC_TEBG_APAC,2023-12-10,OPP-5a1baf0e
INV-1101705c,371781.14,PC_HCBG_LATAM,2024-06-13,OPP-eb2ec80e
INV-7d023b9b,173921.17,PC_HCBG_LATAM,2024-06-26,OPP-2edc017e
INV-3f6f0408,129572.05,PC_HCBG_LATAM,2024-07-08,OPP-93267d25
INV-55fb2a3e,129572.05,PC_HCBG_LATAM,2024-07-23,OPP-93267d25
INV-a17011f5,358540.06,PC_HCBG_LATAM,2024-06-22,OPP-22f3f068
INV-87f4f97e,407004.44,PC_HCBG_LATAM,2024-06-19,OPP-68bd075b
INV-67452d14,223431.62,PC_HCBG_LATAM,2024-06-21,OPP-07e67cb0
INV-afea0f11,312143.39,PC_HCBG_LATAM,2024-07-02,OPP-2b0fbe44
INV-9eb5f3b7,372481.14,PC_TEBG_NA,2024-11-25,OPP-c1bcbe59
INV-2b8afc9e,257424.67,PC_TEBG_NA,2024-11-22,OPP-6cd6f011
INV-0a609a44,414927.37,PC_TEBG_NA,2024-12-04,OPP-dff389aa
INV-39f057d7,117851.98,PC_TEBG_NA,2024-11-29,OPP-7066e289
INV-873899f4,117851.98,PC_TEBG_NA,2024-12-10,OPP-7066e289
INV-8a0a8af7,211091.27,PC_TEBG_NA,2024-11-08,OPP-96822e22
INV-14adf75d,140962.75,PC_CBG_LATAM,2020-12-29,OPP-47f53019
INV-1fa4decb,132809.49,PC_CBG_LATAM,2020-12-14,OPP-f3d04ffb
INV-79d2c1d7,132809.49,PC_CBG_LATAM,2020-12-23,OPP-f3d04ffb
INV-2e4132fb,239943.48,PC_CBG_LATAM,2020-12-02,OPP-695e5ea9
INV-c5aad912,159493.16,PC_CBG_LATAM,2020-12-27,OPP-21f8072d
INV-dac59860,151155.7,PC_CBG_LATAM,2020-12-23,OPP-d7f34368
INV-7a32cd0a,648623.01,PC_TEBG_NA,2022-04-03,OPP-4739cc7b
INV-2905b560,275761.45,PC_TEBG_NA,2022-04-04,OPP-de70bd30
INV-383ed468,202753.32,PC_TEBG_NA,2022-04-01,OPP-1036708d
INV-28390613,177760.26,PC_TEBG_NA,2022-03-30,OPP-d40e53ce
INV-484d038b,355360.14,PC_TEBG_NA,2022-03-29,OPP-c9ce44bd
INV-ddf7c3e8,135139.28,PC_TEBG_NA,2022-04-12,OPP-c8acffcf
INV-eaf649e9,135139.28,PC_TEBG_NA,2022-04-27,OPP-c8acffcf
INV-02c6f3af,173442.72,PC_CBG_LATAM,2020-08-08,OPP-4d470ed6
INV-c0893f29,263307.52,PC_HCBG_NA,2023-08-30,OPP-40198303
INV-bff00766,221260.01,PC_CBG_APAC,2022-05-27,OPP-b4258e19
INV-9107370a,190963.09,PC_CBG_APAC,2022-06-06,OPP-39e7a4f1
INV-fb915788,172120.62,PC_CBG_APAC,2022-06-08,OPP-61fa01ba
INV-87cdcd8d,294961.39,PC_TEBG_NA,2021-02-15,OPP-9033da65
INV-0d131682,182186.22,PC_TEBG_NA,2021-02-09,OPP-368acd40
INV-1e9e8280,437619.87,PC_TEBG_NA,2021-02-15,OPP-16312fc6
INV-5074e0c1,148606.96,PC_TEBG_NA,2021-02-02,OPP-3f87dfc2
INV-f62795cf,148606.96,PC_TEBG_NA,2021-02-12,OPP-3f87dfc2
INV-be6ae685,288897.6,PC_TEBG_NA,2021-02-10,OPP-d90f74e9
INV-3811aa98,307159.36,PC_TEBG_NA,2021-02-23,OPP-3db788a6
INV-f7d8aab3,256681.91,PC_TEBG_NA,2021-02-09,OPP-fca45567
INV-5cd8beca,114344.61,PC_TEBG_NA,2021-02-23,OPP-c536c66e
INV-d1f16e9c,114344.61,PC_TEBG_NA,2021-03-09,OPP-c536c66e
INV-caa508d1,161926.87,PC_TEBG_NA,2021-02-22,OPP-0a3217d2
INV-0910e948,161926.87,PC_TEBG_NA,2021-03-06,OPP-0a3217d2
INV-a50bb595,192429.42,PC_TEBG_NA,2021-02-21,OPP-b66edbf4
INV-90bb5a89,192429.42,PC_TEBG_NA,2021-03-13,OPP-b66edbf4
INV-4e03d31d,195637.55,PC_TEBG_NA,2021-02-09,OPP-9db54283
INV-8b010f42,88290.73,PC_TEBG_NA,2021-03-07,OPP-3d175712
INV-9925f54d,88290.73,PC_TEBG_NA,2021-03-18,OPP-3d175712
INV-34cc052e,264989.95,PC_TEBG_NA,2021-02-17,OPP-9bdc70d1
INV-def2360e,325681.04,PC_TEBG_NA,2021-02-09,OPP-f3f8dea4
INV-b9e62f07,268173.44,PC_TEBG_NA,2021-02-05,OPP-5f32d5d8
INV-b1a824a7,207229.67,PC_TEBG_NA,2021-02-18,OPP-c57c7498
INV-76ea6a64,344358.47,PC_SIBG_LATAM,2021-07-12,OPP-4350ab06
INV-144c3a9a,281091.16,PC_SIBG_LATAM,2021-07-19,OPP-dce8e1c5
INV-8b988a4a,101988.82,PC_SIBG_LATAM,2021-08-01,OPP-266bf2ea
INV-0443126c,101988.82,PC_SIBG_LATAM,2021-08-19,OPP-266bf2ea
INV-074c5da4,401244.64,PC_SIBG_LATAM,2021-07-17,OPP-b6ca1127
INV-e53c88fc,187656.75,PC_SIBG_LATAM,2021-07-16,OPP-66a302d6
INV-934db2c4,179508.27,PC_SIBG_LATAM,2021-07-26,OPP-53c9fe59
INV-b99ecfa4,356163.45,PC_SIBG_LATAM,2021-07-20,OPP-7e4ce29f
INV-5cf17f18,226094.94,PC_SIBG_LATAM,2021-07-12,OPP-a2cd1590
INV-f5718d38,390563.61,PC_SIBG_LATAM,2021-07-10,OPP-bcf2fc3b
INV-7c15b338,403645.44,PC_SIBG_LATAM,2021-07-15,OPP-0f554896
INV-1ad67274,346196.27,PC_SIBG_LATAM,2021-07-22,OPP-e5b4a1ae
INV-54d9c3a4,185944.35,PC_SIBG_LATAM,2021-07-25,OPP-1877bc06
INV-4affadd2,124509.14,PC_SIBG_LATAM,2021-07-18,OPP-a995ecc3
INV-e12e1cdf,124509.14,PC_SIBG_LATAM,2021-07-25,OPP-a995ecc3
INV-9a6ed0da,130734.1,PC_TEBG_APAC,2024-01-21,OPP-cd0254db
INV-86a1aa85,130734.1,PC_TEBG_APAC,2024-02-04,OPP-cd0254db
INV-ad35dedc,114068.81,PC_TEBG_APAC,2024-01-03,OPP-1be5a4c3
INV-ace86d3e,114068.81,PC_TEBG_APAC,2024-01-22,OPP-1be5a4c3
INV-e46c2303,249621.97,PC_TEBG_APAC,2023-12-21,OPP-1ee89a4c
INV-ae06aeca,258062.37,PC_HCBG_EMEA,2023-04-21,OPP-fd9cfbb0
INV-87dcce76,96840.5,PC_HCBG_EMEA,2023-04-06,OPP-bf8211bc
INV-867a53ed,96840.5,PC_HCBG_EMEA,2023-04-18,OPP-bf8211bc
INV-3020a2ab,257302.25,PC_HCBG_EMEA,2023-04-05,OPP-0fc98d2e
INV-2611408d,221839.63,PC_HCBG_EMEA,2023-04-12,OPP-10813d45
INV-5e183ae3,221839.63,PC_HCBG_EMEA,2023-04-26,OPP-10813d45
INV-0354f00a,256991.58,PC_HCBG_EMEA,2023-04-07,OPP-e7b33085
INV-db87122c,340150.76,PC_HCBG_EMEA,2023-04-10,OPP-6d39da75
INV-f5f314e4,394162.26,PC_HCBG_EMEA,2023-04-05,OPP-4b8c031f
INV-3ee91cc5,375404.32,PC_HCBG_EMEA,2021-07-03,OPP-3fc825ac
INV-b134076b,360317.49,PC_HCBG_EMEA,2021-07-03,OPP-5beec570
INV-11aa6273,269661.74,PC_HCBG_EMEA,2021-06-27,OPP-5254aad3
INV-b0f6e09a,405043.23,PC_HCBG_EMEA,2021-07-12,OPP-e550d736
INV-21932932,334650.07,PC_HCBG_EMEA,2021-07-05,OPP-95804c2a
INV-88478a82,286870.43,PC_SIBG_APAC,2023-12-21,OPP-93608edf
INV-7864af3c,158806.3,PC_SIBG_APAC,2024-01-19,OPP-3c8e9d78
INV-e3470c3b,158806.3,PC_SIBG_APAC,2024-02-08,OPP-3c8e9d78
INV-087b20a4,263116.37,PC_SIBG_APAC,2024-01-03,OPP-b357f3f9
INV-6e382d2d,356284.4,PC_SIBG_APAC,2024-01-08,OPP-d631c383
INV-3074259e,323671.42,PC_SIBG_APAC,2024-01-08,OPP-3b8d3447
INV-bfe9b48c,302368.32,PC_CBG_NA,2022-03-01,OPP-de4379cb
INV-3c5f4d1c,269979.27,PC_SIBG_APAC,2023-11-28,OPP-b45c9a54
INV-bb7a48cc,249222.98,PC_SIBG_APAC,2023-11-18,OPP-b509f08a
INV-066d7a74,347948.25,PC_SIBG_APAC,2023-12-01,OPP-d08012b8
INV-5a9cccea,310209.76,PC_TEBG_EMEA,2021-11-21,OPP-f7164b73
INV-ee225707,272231.25,PC_TEBG_EMEA,2021-11-14,OPP-a3bfe403
INV-7362193b,264483.03,PC_TEBG_EMEA,2021-11-24,OPP-fb7d3ba1
INV-a5bbab30,113820.09,PC_TEBG_EMEA,2021-11-29,OPP-ab86bafd
INV-7a740cfa,113820.09,PC_TEBG_EMEA,2021-12-11,OPP-ab86bafd
INV-72d9494d,322213.67,PC_TEBG_EMEA,2021-11-21,OPP-115affac
INV-f457d4a9,427004.22,PC_TEBG_EMEA,2021-11-17,OPP-702f31e5
INV-e2b3e2aa,109050.87,PC_TEBG_EMEA,2021-12-01,OPP-c21c3fb3
INV-0ddd3d83,109050.87,PC_TEBG_EMEA,2021-12-10,OPP-c21c3fb3
INV-ba48c52b,336351.13,PC_TEBG_EMEA,2021-12-02,OPP-51976e75
INV-6902f3db,251551.41,PC_TEBG_EMEA,2021-11-23,OPP-29310971
INV-5d557ce4,226905.24,PC_TEBG_EMEA,2021-12-03,OPP-9d17d218
INV-7af63b28,319412.06,PC_TEBG_EMEA,2021-11-21,OPP-68c690b2
INV-ef507a06,374978.43,PC_TEBG_EMEA,2021-11-18,OPP-3ccff6eb
INV-4a012936,206362.02,PC_TEBG_EMEA,2021-11-14,OPP-2751ab86
INV-8fbc8044,257946.22,PC_TEBG_EMEA,2021-11-23,OPP-a97a2846
INV-d86d40b3,230566.0,PC_TEBG_EMEA,2021-11-07,OPP-788fd0cd
INV-74e7e9c8,280085.95,PC_SIBG_EMEA,2023-06-30,OPP-7092d401
INV-a9a0573b,197285.78,PC_SIBG_EMEA,2023-06-02,OPP-c0927b74
INV-0d8eda0f,202801.95,PC_CBG_APAC,2022-10-31,OPP-9eca381b
INV-3cf7a8c2,154828.2,PC_CBG_APAC,2022-10-27,OPP-fcffe9e3
INV-1973bcc7,369903.36,PC_CBG_APAC,2022-10-25,OPP-51db1a37
INV-56cfb4ca,106036.13,PC_CBG_APAC,2022-10-20,OPP-9f80b96b
INV-379d5b42,106036.13,PC_CBG_APAC,2022-10-29,OPP-9f80b96b
INV-96bc8c7a,232693.68,PC_CBG_APAC,2022-10-10,OPP-493d6196
INV-91daf3f7,185216.24,PC_CBG_APAC,2022-11-08,OPP-9be4f19f
INV-8d65cdfd,185216.24,PC_CBG_APAC,2022-11-21,OPP-9be4f19f
INV-285ab261,184694.32,PC_TEBG_NA,2023-05-22,OPP-bee975da
INV-6a32fc20,220722.12,PC_SIBG_EMEA,2023-06-25,OPP-1924c644
INV-0216a88e,268781.6,PC_SIBG_EMEA,2023-07-11,OPP-52246d05
INV-4258f148,154353.92,PC_SIBG_EMEA,2023-07-19,OPP-361db014
INV-c1994a17,154353.92,PC_SIBG_EMEA,2023-08-05,OPP-361db014
INV-40074496,328977.58,PC_SIBG_EMEA,2023-06-29,OPP-d9ee7dc9
INV-b68ab92d,77149.49,PC_SIBG_EMEA,2023-07-13,OPP-0ec0ad4b
INV-73b0718e,77149.49,PC_SIBG_EMEA,2023-07-24,OPP-0ec0ad4b
INV-3f90bdbf,299239.78,PC_SIBG_EMEA,2023-07-05,OPP-32f8dbab
INV-f3d77956,131041.32,PC_SIBG_EMEA,2021-09-20,OPP-797e3984
INV-d8450ce7,131041.32,PC_SIBG_EMEA,2021-09-27,OPP-797e3984
INV-8f08a05c,133177.49,PC_TEBG_LATAM,2023-06-26,OPP-927f8103
INV-fb407a7e,133177.49,PC_TEBG_LATAM,2023-07-11,OPP-927f8103
INV-5164da65,317771.21,PC_TEBG_LATAM,2023-06-12,OPP-44e2a94b
INV-33b2d52b,228185.4,PC_HCBG_EMEA,2024-09-01,OPP-e53e5f4c
INV-8988cbc7,108063.39,PC_CBG_LATAM,2024-12-31,OPP-f76b9723
INV-2f13750d,182373.49,PC_CBG_NA,2024-10-22,OPP-2661c426
INV-7a6dd410,235640.54,PC_HCBG_NA,2020-04-16,OPP-92715f6e
INV-2ad24be7,257521.89,PC_HCBG_NA,2020-04-24,OPP-b9a5d4d0
INV-290e3877,131745.9,PC_HCBG_NA,2020-05-04,OPP-38e59b27
INV-1187de72,131745.9,PC_HCBG_NA,2020-05-20,OPP-38e59b27
INV-12dbc9bc,458405.25,PC_HCBG_NA,2020-04-30,OPP-54d1332a
INV-8bff5fd1,416284.71,PC_HCBG_NA,2020-04-18,OPP-0dbdc5da
INV-da2fa6f0,318007.7,PC_HCBG_NA,2020-04-26,OPP-1eac41d9
INV-9235b753,216388.81,PC_HCBG_NA,2020-04-27,OPP-fe0a824e
INV-0507b266,216388.81,PC_HCBG_NA,2020-05-15,OPP-fe0a824e
INV-10c663b7,165940.47,PC_HCBG_NA,2020-04-25,OPP-7cd2192f
INV-e61efb97,128265.82,PC_HCBG_NA,2020-05-04,OPP-7d54ec82
INV-5d7f46d1,128265.82,PC_HCBG_NA,2020-05-25,OPP-7d54ec82
INV-c2c45110,264975.64,PC_HCBG_NA,2020-04-20,OPP-6dd49c96
INV-3a54bb63,130545.99,PC_HCBG_NA,2020-05-06,OPP-f337b261
INV-01c65d0b,130545.99,PC_HCBG_NA,2020-05-14,OPP-f337b261
INV-9b2d0b64,393852.13,PC_HCBG_NA,2020-04-19,OPP-010e4265
INV-04d1de16,136182.15,PC_HCBG_NA,2020-05-02,OPP-62305d27
INV-6c167272,136182.15,PC_HCBG_NA,2020-05-16,OPP-62305d27
INV-f52c87d3,219298.24,PC_HCBG_NA,2020-04-28,OPP-74b79620
INV-1af8c9b0,219298.24,PC_HCBG_NA,2020-05-18,OPP-74b79620
INV-225cae6f,332483.14,PC_HCBG_NA,2020-04-14,OPP-cfdfc6f9
INV-bf5aa641,331952.07,PC_HCBG_LATAM,2024-06-29,OPP-9f85c2dd
INV-9128bb87,202049.52,PC_HCBG_LATAM,2024-06-18,OPP-d60bf603
INV-a8f9de08,189203.64,PC_CBG_NA,2024-08-06,OPP-1e23da4b
INV-541ca60d,367063.63,PC_TEBG_LATAM,2023-09-19,OPP-c72850c1
INV-576183ac,299383.66,PC_TEBG_LATAM,2023-10-02,OPP-4b9c22f4
INV-12b1d3be,281177.79,PC_TEBG_LATAM,2023-09-23,OPP-b93c4b0b
INV-50acc518,181618.89,PC_TEBG_LATAM,2023-09-28,OPP-fa2fbd74
INV-21bc6e2a,184683.14,PC_TEBG_LATAM,2023-10-10,OPP-0a190939
INV-ac5d5f9b,184683.14,PC_TEBG_LATAM,2023-10-26,OPP-0a190939
INV-af9e8468,376370.26,PC_TEBG_LATAM,2023-09-25,OPP-1851d1cf
INV-fb2a4066,254571.4,PC_TEBG_LATAM,2023-09-24,OPP-54231dbe
INV-03500a75,173362.67,PC_TEBG_LATAM,2023-10-03,OPP-74dfb83f
INV-b15bbc98,173362.67,PC_TEBG_LATAM,2023-10-14,OPP-74dfb83f
INV-dfcd64ef,149037.55,PC_TEBG_LATAM,2023-10-04,OPP-a61acd8e
INV-c068eaaf,149037.55,PC_TEBG_LATAM,2023-10-21,OPP-a61acd8e
INV-0e50a7e6,132932.17,PC_TEBG_LATAM,2023-09-29,OPP-f1458426
INV-78675a1d,132932.17,PC_TEBG_LATAM,2023-10-13,OPP-f1458426
INV-248f3dbf,312573.26,PC_TEBG_LATAM,2023-10-02,OPP-adab2c2f
INV-a23f1ef6,187384.02,PC_TEBG_LATAM,2023-10-13,OPP-1ce97871
INV-982464ee,187384.02,PC_TEBG_LATAM,2023-10-31,OPP-1ce97871
INV-eeef7c07,140526.64,PC_TEBG_LATAM,2023-10-05,OPP-a9660a5a
INV-34462f12,140526.64,PC_TEBG_LATAM,2023-10-24,OPP-a9660a5a
INV-5385aa40,151605.71,PC_TEBG_LATAM,2023-09-24,OPP-d3916dcf
INV-560abec6,151605.71,PC_TEBG_LATAM,2023-10-01,OPP-d3916dcf
INV-7c7c5d63,123293.15,PC_TEBG_LATAM,2023-10-08,OPP-52150ed8
INV-8aab5a54,123293.15,PC_TEBG_LATAM,2023-10-26,OPP-52150ed8
INV-a0da7537,184326.4,PC_CBG_NA,2024-07-06,OPP-72b696ca
INV-2deccdd9,131980.04,PC_CBG_NA,2024-07-03,OPP-7f53dc0a
INV-02a72c6a,131980.04,PC_CBG_NA,2024-07-17,OPP-7f53dc0a
INV-a74e26a2,169644.41,PC_CBG_EMEA,2021-12-21,OPP-99966612
INV-36538ace,283161.7,PC_CBG_APAC,2022-04-23,OPP-c262cad0
INV-73fce5ce,248318.23,PC_CBG_APAC,2022-04-29,OPP-8c357321
INV-2e2d1f39,232200.54,PC_SIBG_LATAM,2021-07-28,OPP-da296905
INV-dacc1ecc,373498.06,PC_SIBG_LATAM,2021-07-28,OPP-c5ab4e57
INV-1cea518f,296286.71,PC_SIBG_LATAM,2021-07-29,OPP-d6bca712
INV-a8e2eac7,330231.06,PC_SIBG_LATAM,2021-08-04,OPP-2c745800
INV-e9b99ac6,258862.84,PC_SIBG_LATAM,2021-07-31,OPP-460a6125
INV-0b256181,378498.2,PC_SIBG_LATAM,2021-07-24,OPP-235fc3d5
INV-d18b1d9a,268855.73,PC_SIBG_LATAM,2021-07-22,OPP-a66c0fa1
INV-788bc16a,278532.83,PC_SIBG_LATAM,2021-07-17,OPP-1d8b32d9
INV-532128d3,391469.71,PC_SIBG_LATAM,2021-07-25,OPP-6adfd568
INV-31f2d18f,252173.93,PC_SIBG_LATAM,2021-07-31,OPP-0344edb3
INV-b4a0b937,234446.21,PC_SIBG_LATAM,2021-08-16,OPP-c00c200c
INV-093e0cfa,234446.21,PC_SIBG_LATAM,2021-08-30,OPP-c00c200c
INV-4e57853b,297026.57,PC_SIBG_LATAM,2021-07-24,OPP-1a3c2131
INV-eab1f8c2,216156.88,PC_CBG_EMEA,2022-11-18,OPP-f740d87c
INV-c05e600b,178271.05,PC_SIBG_LATAM,2024-04-04,OPP-dec00f3a
INV-8fb1583b,133492.51,PC_TEBG_NA,2021-03-11,OPP-5e244824
INV-636f8cba,133492.51,PC_TEBG_NA,2021-03-21,OPP-5e244824
INV-9cf7e1d4,156759.79,PC_TEBG_NA,2021-04-04,OPP-72e588e9
INV-98f7d75a,156759.79,PC_TEBG_NA,2021-04-23,OPP-72e588e9
INV-bb63ebc4,267270.47,PC_TEBG_NA,2021-03-20,OPP-bc2e2b59
INV-af9c8410,339377.48,PC_TEBG_NA,2021-03-10,OPP-95801c3a
INV-5f48f2c2,268774.26,PC_TEBG_NA,2021-03-31,OPP-27591ad4
INV-838a04dc,195115.68,PC_TEBG_NA,2021-03-16,OPP-a971a31f
INV-d83611c6,250156.41,PC_TEBG_NA,2021-03-19,OPP-b52a9e6b
INV-301f8013,251110.99,PC_TEBG_NA,2021-03-19,OPP-8150e0c9
INV-f2dadcfb,251110.99,PC_TEBG_NA,2021-03-28,OPP-8150e0c9
INV-6c7a205d,140044.71,PC_TEBG_NA,2021-03-25,OPP-38a06ffe
INV-6aedc186,140044.71,PC_TEBG_NA,2021-04-07,OPP-38a06ffe
INV-4cc41c46,337878.79,PC_TEBG_NA,2021-03-12,OPP-f57a431e
INV-3feb1b6d,284433.93,PC_TEBG_NA,2021-03-31,OPP-f1eab64a
INV-026d63fb,113029.26,PC_TEBG_NA,2021-03-26,OPP-e94d4fbe
INV-9e0ddc0f,113029.26,PC_TEBG_NA,2021-04-11,OPP-e94d4fbe
INV-995f5361,189025.71,PC_TEBG_NA,2021-03-20,OPP-c5f833cf
INV-8cc30975,257037.53,PC_CBG_EMEA,2022-02-02,OPP-dd6d6b41
INV-0d516b86,264628.35,PC_CBG_EMEA,2022-02-11,OPP-bdcac10f
INV-969959d6,183176.32,PC_SIBG_EMEA,2020-09-19,OPP-cb51a911
INV-8c19bf59,179682.09,PC_CBG_LATAM,2021-12-07,OPP-685a9f2b
INV-13be6959,155550.53,PC_CBG_LATAM,2021-12-01,OPP-4a32bb22
INV-b4409e98,235393.33,PC_TEBG_APAC,2022-07-20,OPP-cb863dea
INV-cc8eb5b6,166853.02,PC_TEBG_APAC,2022-07-12,OPP-1f8c56e0
INV-bb257d26,166853.02,PC_TEBG_APAC,2022-07-27,OPP-1f8c56e0
INV-5478e88e,111474.15,PC_TEBG_APAC,2022-08-03,OPP-f26d3dd3
INV-d6554748,111474.15,PC_TEBG_APAC,2022-08-21,OPP-f26d3dd3
INV-846b4396,206384.3,PC_TEBG_APAC,2022-07-27,OPP-5806a961
INV-b4659c71,235433.32,PC_TEBG_APAC,2022-08-03,OPP-abc53545
INV-c4763872,108402.33,PC_SIBG_EMEA,2021-11-28,OPP-7cb882a0
INV-18498b6a,108402.33,PC_SIBG_EMEA,2021-12-10,OPP-7cb882a0
INV-f46ef7f7,239356.14,PC_HCBG_APAC,2023-03-27,OPP-7ade4367
INV-147a8f3b,200912.53,PC_HCBG_APAC,2023-03-16,OPP-2cff45f8
INV-3174e1ad,228226.15,PC_CBG_NA,2022-10-26,OPP-78dbcde3
INV-fedff685,274760.11,PC_CBG_NA,2022-11-09,OPP-db6f1c33
INV-ae301e92,162804.62,PC_CBG_NA,2022-11-10,OPP-808e08d2
INV-45280558,208424.63,PC_CBG_NA,2022-11-01,OPP-839e7623
INV-fd59c26b,199920.57,PC_CBG_NA,2022-11-12,OPP-38048786
INV-f5670551,170370.48,PC_TEBG_NA,2020-03-27,OPP-5d8416e0
